City_ID,City,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Country,Date
71,new norfolk,-42.7826,147.0587,10.72,71,45,2.27,AU,1693382685
72,tazovsky,67.4667,78.7,12.82,56,84,5.48,RU,1693382685
73,balabac,7.9868,117.0645,29.95,70,96,6.26,PH,1693382686
74,carnarvon,-24.8667,113.6333,26.82,42,0,6.66,AU,1693382567
75,constantia,44.1833,28.65,29.38,64,0,6.36,RO,1693382687
76,sitka,57.0531,-135.33,15.94,82,100,3.6,US,1693382687
77,birobidzhan,48.8,132.95,14.11,98,100,4.34,RU,1693382687
78,nantucket,41.2835,-70.0995,22.23,100,100,3.09,US,1693382688
79,iqaluit,63.7506,-68.5145,3.72,86,60,1.34,CA,1693382688
80,tofol,5.3248,163.0078,29.09,76,88,4.61,FM,1693382689
81,la'ie,21.6477,-157.9253,26.98,76,36,3.58,US,1693382689
82,east london,-33.0153,27.9116,25.52,31,0,2.57,ZA,1693382690
83,callao,-12.0667,-77.15,19.84,85,58,5.54,PE,1693382491
84,alice springs,-23.7,133.8833,26.75,14,0,4.12,AU,1693382690
85,igarka,67.4667,86.5833,9.56,95,100,5.66,RU,1693382691
86,bilibino,68.0546,166.4372,9.11,95,100,1.79,RU,1693382691
87,visconde do rio branco,-21.0103,-42.8406,17.69,98,72,0.69,BR,1693382692
88,afaahiti,-17.75,-149.2833,23.93,87,100,8.39,PF,1693382692
89,kattivakkam,13.2167,80.3167,35.05,74,22,4.42,IN,1693382693
90,nova sintra,14.8667,-24.7167,23.13,85,66,5.32,CV,1693382693
91,bafoulabe,13.8065,-10.8321,24.53,90,85,1.39,ML,1693382693
92,santiago de cao,-7.9589,-79.2392,20.07,88,100,4.12,PE,1693382694
93,chonchi,-42.6128,-73.8092,4.56,92,60,3.11,CL,1693382694
94,stanley,54.868,-1.6985,13.17,77,0,5.14,GB,1693382695
95,guerrero negro,27.9769,-114.0611,23.71,72,70,2.46,MX,1693382695
96,kabalo,-6.05,26.9167,31.24,27,27,4.16,CD,1693382696
97,zaozersk,69.4005,32.4476,13.43,74,59,7.17,RU,1693382696
98,obo,5.3998,26.4869,24.18,80,98,1.41,CF,1693382697
99,port douglas,-16.4833,145.4667,21.83,70,12,2.7,AU,1693382697
100,haiku-pauwela,20.9219,-156.3051,25.02,76,32,4.47,US,1693382698
101,amga,60.8953,131.9608,25.17,52,4,1.75,RU,1693382699
102,malango,-2.9627,119.9001,26.35,48,7,1.89,ID,1693382699
103,tommot,58.9564,126.2925,25.37,51,4,0.45,RU,1693382700
104,port-gentil,-0.7193,8.7815,24.43,88,95,5.4,GA,1693382601
105,lautoka,-17.6167,177.4667,23.92,78,75,3.09,FJ,1693382701
106,diego de almagro,-26.3667,-70.05,12.98,37,28,0.69,CL,1693382702
107,alice,27.7523,-98.0697,26.69,94,0,2.06,US,1693382703
108,saint-philippe,-21.3585,55.7679,24.51,82,87,7.01,RE,1693382704
109,francistown,-21.17,27.5079,17.82,43,0,6.51,BW,1693382705
110,khandud,36.9513,72.318,21.36,13,0,1.62,AF,1693382705
